Solar_Power,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,td_avg,td_max,td_min,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,netrad_avg,visibilitymiles,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
12062.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
25600.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
36371.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
41730.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
43339.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
39960.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
33347.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
22320.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
8438.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3150.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3509.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
12033.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
25645.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
33845.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
38278.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
33364.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
31380.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
19139.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
16572.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
5062.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3584.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
13665.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
18015.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
21617.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
32780.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
24412.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
25390.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
16699.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
11297.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
6614.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3361.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
6393.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
10416.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
23144.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
22490.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
22111.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
9698.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
8231.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
6463.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3650.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
4401.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
8717.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
22078.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
32971.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
26527.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
30625.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
18963.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
32082.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
13113.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
4786.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
4661.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
21691.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
34023.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
28764.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
26764.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
25808.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
10770.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
18778.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
4582.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3319.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
9765.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
26129.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
35564.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
41000.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
40779.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
38630.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
32339.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
21625.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
8025.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3278.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
9248.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
25241.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
34771.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
39887.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
40854.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
38924.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
31363.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
21125.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
7687.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3439.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
9138.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
25532.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
35073.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
40383.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
41365.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
38443.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
31866.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
21228.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
7886.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3176.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
7680.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
24791.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
34181.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
37853.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
40429.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
34019.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
32165.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
